Date start:01/01/2019;Date stop:30/06/2019
Data;Marsica II.L1.V1.Status.WTG Event;Marsica II.L1.V2.Status.WTG Event;Marsica II.L2.CM2.Status.WTG Event;Marsica II.L2.CM3.Status.WTG Event;Marsica II.L3.G1.Status.WTG Event;Marsica II.L3.G2.Status.WTG Event;Marsica II.L4.MC1.Status.WTG Event;Marsica II.L4.MC2.Status.WTG Event;Marsica II.L5.A1.Status.WTG Event;Marsica II.L5.A4.Status.WTG Event;Marsica II.L5.A6.Status.WTG Event;Marsica II.L6.A2.Status.WTG Event;Marsica II.L6.A3.Status.WTG Event;Marsica II.L6.A5.Status.WTG Event;
2019/02/13 21:43:40;;;;;;;0;;;;;;;;
2019/02/13 21:44:40;;;;;;;831;;;;;;;;
2019/02/13 21:47:36;;;;;;0;;;;;;;;;
2019/02/13 21:50:57;;;;;;;224;;;;;;;;
2019/02/13 21:51:28;;;;;;;0;;;;;;;;
2019/02/13 21:52:13;;;;;;;318;;;;;;;;
2019/02/13 21:52:58;;;;;;;831;;;;;;;;
2019/02/13 22:02:19;;;224;;;;;;;;;;;;
2019/02/13 22:03:04;;;0;;;;;;;;;;;;
2019/02/13 22:04:18;;;;;;;224;;;;;;;;
2019/02/13 22:04:48;;;;;;;831;;;;;;;;
2019/02/13 22:05:42;;;;;;;;;891;;;;;;
2019/02/13 22:09:30;;;;;;;224;;;;;;;;
2019/02/13 22:09:35;;;;;;;0;;;;;;;;
2019/02/13 22:09:53;;;;;;;;;;0;;;;;
2019/02/13 22:10:05;;;;;;;891;;;;;;;;
2019/02/13 22:24:02;;;;;;;224;;;;;;;;
2019/02/13 22:24:47;;;;;;;0;;;;;;;;
2019/02/13 22:24:58;;;;;;;;;0;;;;;;
2019/02/13 22:25:35;;;;;;;;;;;;;892;;
2019/02/13 22:26:03;;;;;;;;;892;;;;;;
2019/02/13 22:26:23;;;;;;;831;;;;;;;;
2019/02/13 22:27:58;;;;;;;;;891;;;;;;
2019/02/13 22:28:18;;;;;;;;;224;;;;;;
2019/02/13 22:29:54;;;;;;;;;0;;;;;;
2019/02/13 22:29:59;;;;;;;224;;;;;;;;
2019/02/13 22:30:28;;;;;;;0;;;;;;;;
2019/02/13 22:34:19;;;;;;;;;;;224;;;;
2019/02/13 22:34:34;;;;;;;;;;;0;;;;
2019/02/13 22:36:22;;;;;;;;;;;;224;;;
2019/02/13 22:36:32;;;;;;;;;;;;0;;;
2019/02/13 22:36:52;;;;;;;;;;;;891;;;
2019/02/13 22:38:16;;;;;;;891;;;;;;;;
2019/02/13 22:40:08;;;;;;;;;;;;;;0;
2019/02/13 23:07:09;;;;;;;;;;;;0;;;
2019/02/13 23:08:28;;;;;;;224;;;;;;;;
2019/02/13 23:08:38;;;;;;;0;;;;;;;;
2019/02/13 23:19:02;;;;;;;892;;;;;;;;
2019/02/13 23:19:12;;;;;;;338;;;;;;;;
2019/02/13 23:58:52;;;;;;;;;;;;144;;;
2019/02/14 00:00:36;;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/02/14 00:00:36;null;;;;;;;;;;;;;;
2019/02/14 00:00:47;;0;;;;;338;;;;;;;;
2019/02/14 00:00:48;;;;;0;0;;;;;;;;;
2019/02/14 00:00:49;;;;;;;;;0;0;0;;;;
2019/02/14 00:00:50;;;0;0;;;;;;;;;;;
2019/02/14 00:00:51;;;;;;;;;;;;144;892;0;
2019/02/14 00:00:52;0;;;;;;;;;;;;;;
2019/02/14 00:27:13;;;;;;;223;;;;;;;;
2019/02/14 00:28:23;;;;;;;309;;;;;;;;
2019/02/14 00:29:28;;;;;;;831;;;;;;;;
2019/02/14 00:31:19;;;;;;;0;;;;;;;;
2019/02/14 00:32:34;;;;;;;;;;;;;224;;
2019/02/14 00:34:50;;;;;;;;;;;;;0;;
2019/02/14 00:35:25;;;;;;;;;;;;;318;;
2019/02/14 00:36:25;;;;;;;;;;;;;0;;
2019/02/14 00:38:06;;;;;;;;;;;;0;;;
2019/02/14 00:41:23;;;;;;;891;;;;;;;;
2019/02/14 00:42:44;;;;;;;224;;;;;;;;
2019/02/14 00:42:54;;;;;;;0;;;;;;;;
2019/02/14 00:50:32;;;;;;;891;;;;;;;;
2019/02/14 01:01:37;;;;;;;;;;;;892;;;
2019/02/14 01:03:18;;;;;;;;;;;;892;;;
2019/02/14 01:20:44;;;;;;;224;;;;;;;;
2019/02/14 01:21:04;;;;;;;0;;;;;;;;
2019/02/14 01:26:21;;;;;;;892;;;;;;;;
2019/02/14 03:41:41;;;831;;;;;;;;;;;;
2019/02/14 03:54:36;;;;;891;;;;;;;;;;
2019/02/14 04:11:13;;;0;;;;;;;;;;;;
2019/02/14 04:24:50;;;;;0;;;;;;;;;;
2019/02/14 05:10:35;;;;;;;;;;;275;;;;
2019/02/14 05:37:40;;;;;;;;;;;224;;;;
2019/02/14 05:38:50;;;;;;;;;;;0;;;;
2019/02/14 05:53:19;;;;;;;;;;;;;79;;
2019/02/14 05:54:19;;;;;;;;;;;;;224;;
2019/02/14 05:55:35;;;;;;;;;;;;;0;;
2019/02/14 06:06:34;;;;;;;224;;;;;;;;
2019/02/14 06:07:12;;;;;;;;;;;;224;;;
2019/02/14 07:09:02;;;;;;;;;;;;null;;;
2019/02/14 07:11:37;;;;;;;;;;;;0;;;
2019/02/14 07:33:11;;;;;;;null;;;;;;;;
2019/02/14 07:35:42;;;;;;;0;;;;;;;;
2019/02/14 12:10:44;;;;;;;;;;;;;;275;
2019/02/14 12:38:05;;;;;;;;;;;;;;224;
2019/02/14 12:42:36;;;;;;;;;;;;;;0;
2019/02/14 13:03:25;null;;;;;;;;;;;;;;
2019/02/14 13:05:10;0;;;;;;;;;;;;;;
2019/02/14 13:05:20;null;;;;;;;;;;;;;;
2019/02/14 13:05:35;0;;;;;;;;;;;;;;
2019/02/14 13:15:32;;;;;;;;;;;;;275;;
2019/02/14 13:44:04;;;;;;;;;;;;;224;;
2019/02/14 13:44:44;;;;;;;;;;;;;0;;
2019/02/14 15:06:59;;;;;;;;;;;;275;;;
2019/02/14 15:35:25;;;;;;;;;;;;224;;;
2019/02/14 15:38:26;;;;;;;;;;;;0;;;
2019/02/14 21:52:13;;;;;;;;;;;;275;;;
2019/02/14 22:19:55;;;;;;;;;;;;224;;;
2019/02/14 22:22:40;;;;;;;;;;;;0;;;
2019/02/15 00:00:37;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/02/15 00:00:53;;0;;;;;0;;;;;;;;
2019/02/15 00:01:10;;;;;;;;;;;;0;0;0;
2019/02/15 00:01:11;;;0;0;;;;;;;;;;;
2019/02/15 00:01:11;;;;;0;0;;;;;;;;;
2019/02/15 00:01:11;;;;;;;;;0;0;0;;;;
2019/02/15 00:01:13;0;;;;;;;;;;;;;;
2019/02/15 08:44:25;;;;;;;;;;;;;275;;
2019/02/15 08:52:33;;;;;;;;;;;;;;275;
2019/02/15 09:15:08;;;;;;;;;;;;;224;;
2019/02/15 09:19:24;;;;;;;;;;;;;;224;
2019/02/15 09:24:40;;;;;;;;;;;;;;0;
2019/02/15 09:30:32;;;;;;;;;;;;;0;;
2019/02/15 13:00:28;null;;;;;;;;;;;;;;
2019/02/15 13:02:18;0;;;;;;;;;;;;;;
2019/02/15 14:38:41;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/02/15 15:30:20;;0;0;0;0;;0;;;;;0;;;
2019/02/15 15:30:20;;;;;;0;;;0;0;0;;;;
2019/02/15 15:30:21;0;;;;;;;;;;;;0;0;
2019/02/15 18:22:28;;;;;;;891;;;;;;;;
2019/02/15 18:52:30;;;;;;;0;;;;;;;;
2019/02/15 19:11:00;;;;;;;;;;;;;144;;
2019/02/15 19:15:55;;;;;;144;;;;;;;;;
2019/02/15 19:16:01;;;;;;;;;;;;;;144;
2019/02/15 19:19:07;;;;;;;;;;;;144;;;
2019/02/15 19:21:00;;;;;;;;;;;144;;;;
2019/02/15 19:21:31;;;;;;;;;144;;;;;;
2019/02/15 19:21:51;;;;;;;;;;144;;;;;
2019/02/15 19:26:52;;;;;144;;;;;;;;;;
2019/02/15 19:27:23;;144;;;;;;;;;;;;;
2019/02/15 19:28:02;;;831;;;;;;;;;;;;
2019/02/15 19:29:24;144;;;;;;;;;;;;;;
2019/02/15 19:35:10;;;0;;;;;;;;;;;;
2019/02/15 19:37:26;;;831;;;;;;;;;;;;
2019/02/15 19:39:37;;;0;;;;;;;;;;;;
2019/02/15 19:40:32;;;891;;;;;;;;;;;;
2019/02/15 19:44:56;;;;;;;;;0;;;;;;
2019/02/15 19:45:37;;;;;;;;;891;;;;;;
2019/02/15 19:57:15;;;;144;;;;;;;;;;;
2019/02/15 20:06:53;;;;;;;;;;;;;;0;
2019/02/15 20:09:34;;;144;;;;;;;;;;;;
2019/02/15 20:09:45;0;;;;;;;;;;;;;;
2019/02/15 20:10:53;;;;;;;;;;0;;;;;
2019/02/15 20:11:09;;;;;;;;;;;;;0;;
2019/02/15 20:12:39;;;;;;;;;;;0;;;;
2019/02/15 20:14:55;;;;;;;;;;;;224;;;
2019/02/15 20:15:03;;224;;;;;;;;;;;;;
2019/02/15 20:15:13;;0;;;;;;;;;;;;;
2019/02/15 20:16:10;;;;;;;;;;;;0;;;
2019/02/15 20:23:05;;;;0;;;;;;;;;;;
2019/02/15 20:25:31;;;;;224;;;;;;;;;;
2019/02/15 20:25:41;;;;;0;;;;;;;;;;
2019/02/15 20:26:21;;;;;318;;;;;;;;;;
2019/02/15 20:27:26;;;;;0;;;;;;;;;;
2019/02/15 20:33:40;;;;;;;;;0;;;;;;
2019/02/15 20:44:28;;;0;;;;;;;;;;;;
2019/02/15 20:46:14;;;;;;0;;;;;;;;;
2019/02/15 20:50:06;;;;;;;891;;;;;;;;
2019/02/15 21:20:14;;;;;;;224;;;;;;;;
2019/02/15 21:21:31;;;;;;;0;;;;;;;;
2019/02/15 21:37:06;;;;;;;831;;;;;;;;
2019/02/15 21:39:17;;;;;;;0;;;;;;;;
2019/02/15 21:57:09;;;;;;;831;;;;;;;;
2019/02/15 21:59:00;;;;;;;831;;;;;;;;
2019/02/15 21:59:50;;;;;;;224;;;;;;;;
2019/02/15 22:00:31;;;;;;;0;;;;;;;;
2019/02/15 23:18:48;;;;;;;;;;;;275;;;
2019/02/15 23:46:34;;;;;;;;;;;;224;;;
2019/02/15 23:59:42;;;;;;;;;;;;0;;;
2019/02/16 00:00:47;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/02/16 00:00:57;;0;;;;;0;;;;;;;;
2019/02/16 00:00:59;;;;;;;;;;;;0;0;0;
2019/02/16 00:00:59;;;;;;;;;0;0;0;;;;
2019/02/16 00:01:00;;;0;0;;;;;;;;;;;
2019/02/16 00:01:01;;;;;0;0;;;;;;;;;
2019/02/16 00:01:02;0;;;;;;;;;;;;;;
2019/02/16 01:36:21;;;;;;;;;;;;;275;;
2019/02/16 01:46:55;;;;;;;;;275;;;;;;
2019/02/16 02:06:47;;;;;;;;;;;;;224;;
2019/02/16 02:12:03;;;;;;;;;;;;;0;;
2019/02/16 02:14:56;;;;;;;;;224;;;;;;
2019/02/16 02:23:28;;;;;;;;;;;275;;;;
2019/02/16 02:29:34;;;;;;;;;0;;;;;;
2019/02/16 02:51:30;;;;;;;;;;;0;;;;
2019/02/16 10:10:59;;;;;;;;;;275;;;;;
2019/02/16 10:38:45;;;;;;;;;;0;;;;;
2019/02/16 13:19:43;;;;;;;;;;;;;;275;
2019/02/16 13:47:06;;;;;;;;;;;;;;224;
2019/02/16 13:49:06;;;;;;;;;;;;;;0;
2019/02/17 00:00:37;;null;null;null;null;null;null;;null;null;;null;null;null;
2019/02/17 00:00:37;null;;;;;;;;;;null;;;;
2019/02/17 00:00:50;;0;;;;;0;;;;;;;;
2019/02/17 00:00:51;;;;;;;;;;;;0;0;0;
2019/02/17 00:00:51;;;0;0;;;;;;;;;;;
2019/02/17 00:00:52;;;;;;;;;0;0;0;;;;
2019/02/17 00:00:53;;;;;0;0;;;;;;;;;
2019/02/17 00:00:55;0;;;;;;;;;;;;;;
2019/02/17 08:10:30;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/02/17 08:30:30;;0;;;;;0;;;;;;;;
2019/02/17 08:30:30;;;0;0;;;;;;;;0;0;0;
2019/02/17 08:30:31;;;;;0;0;;;0;0;0;;;;
2019/02/17 08:30:32;0;;;;;;;;;;;;;;
2019/02/17 20:47:55;;;275;;;;;;;;;;;;
2019/02/17 21:16:01;;;224;;;;;;;;;;;;
2019/02/18 00:00:37;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/02/18 00:00:52;;0;;;;;0;;;;;;;;
2019/02/18 00:00:53;;;;;;;;;;;;0;0;0;
2019/02/18 00:00:54;;;;;;;;;0;0;0;;;;
2019/02/18 00:00:54;;;;;0;0;;;;;;;;;
2019/02/18 00:00:56;;;224;0;;;;;;;;;;;
2019/02/18 00:00:57;0;;;;;;;;;;;;;;
2019/02/18 07:24:17;;;;;;;;;null;;;;;;
2019/02/18 07:51:17;;;0;;;;;;;;;;;;
2019/02/18 13:30:09;;;;;;;;;;null;;;;;
2019/02/18 13:30:19;;;;;;;;;;0;;;;;
2019/02/18 14:51:04;;;;;;;;;0;;;;;;
2019/02/18 17:03:39;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/02/18 17:06:46;;0;;;;;0;;;;;;;;
2019/02/18 17:06:47;;;;;0;0;;;;;;;;;
2019/02/18 17:06:48;;;;;;;;;;;;0;0;0;
2019/02/18 17:06:50;;;;;;;;;0;0;0;;;;
2019/02/18 17:06:51;0;;;;;;;;;;;;;;
2019/02/18 17:23:28;;;0;0;;;;;;;;;;;
2019/02/19 00:00:37;;null;;;;;null;;;;;;;;
2019/02/19 00:00:37;null;;null;null;null;null;;;null;null;null;null;null;null;
2019/02/19 00:00:54;;0;;;;;0;;;;;;;;
2019/02/19 00:00:55;;;;;;;;;0;0;0;;;;
2019/02/19 00:00:55;;;;;0;0;;;;;;;;;
2019/02/19 00:00:56;;;;;;;;;;;;0;0;0;
2019/02/19 00:00:57;;;0;0;;;;;;;;;;;
2019/02/19 00:00:59;0;;;;;;;;;;;;;;
2019/02/19 07:20:41;;;;;;;;;;;;null;;;
2019/02/19 09:34:07;null;null;null;null;null;null;null;;null;null;null;;null;null;
2019/02/19 09:37:07;;0;;;;;0;;;0;0;;;;
2019/02/19 09:37:07;;;;;0;;;;0;;;;;;
2019/02/19 09:37:08;;;;;;0;;;;;;;;0;
2019/02/19 09:37:08;0;;0;0;;;;;;;;;0;;
2019/02/19 13:15:44;;;;;;;;;;;;;;null;
2019/02/19 13:15:54;;;;;;;;;;;;;null;;
2019/02/19 13:16:19;;;;;;;;;;;;;0;;
2019/02/19 13:18:19;;;;;;;;;;;;;;0;
2019/02/19 13:33:18;;;;;;;;;;;;;null;null;
2019/02/19 13:33:28;;;;;;;;;;;;;;0;
2019/02/19 13:33:33;;;;;;;;;;;;;0;;
2019/02/19 14:30:57;;;;;;;;;;;;0;;;
2019/02/20 00:00:38;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/02/20 00:00:51;;0;;;;;0;;;;;;;;
2019/02/20 00:00:52;;;0;0;;;;;;;;;;;
2019/02/20 00:00:53;;;;;0;0;;;;;;;;;
2019/02/20 00:00:53;;;;;;;;;0;0;0;;;;
2019/02/20 00:00:53;;;;;;;;;;;;0;0;0;
2019/02/20 00:00:56;0;;;;;;;;;;;;;;
2019/02/20 07:23:06;;;;;;;;;;;;;null;;
2019/02/20 14:40:23;;;;;;;;;;;;;0;;
2019/02/20 20:06:45;;;;;;;;;;275;;;;;
2019/02/20 20:33:17;;;;;;;;;;224;;;;;
2019/02/21 00:00:37;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/02/21 00:00:48;;0;;;;;0;;;;;;;;
2019/02/21 00:00:49;;;;;0;0;;;;;;;;;
2019/02/21 00:00:50;;;0;0;;;;;;;;;;;
2019/02/21 00:00:50;;;;;;;;;;;;0;0;0;
2019/02/21 00:00:51;;;;;;;;;0;224;0;;;;
2019/02/21 00:00:53;0;;;;;;;;;;;;;;
2019/02/21 02:06:03;;;;;;;;;;0;;;;;
2019/02/21 04:12:36;;;;;;;275;;;;;;;;
2019/02/21 04:39:52;;;;;;;224;;;;;;;;
2019/02/21 04:44:23;;;;;;;0;;;;;;;;
2019/02/21 07:19:10;;;;;;;;;;null;;;;;
2019/02/21 10:35:18;null;null;null;null;null;null;null;;null;;null;null;null;null;
2019/02/21 10:36:49;;0;;;0;0;;;;;;;;;
2019/02/21 10:36:49;;;0;0;;;;;;;;;;0;
2019/02/21 10:36:49;;;;;;;;;;;0;0;0;;
2019/02/21 10:36:49;0;;;;;;;;0;;;;;;
2019/02/21 10:36:49;;;;;;;0;;;;;;;;
2019/02/21 14:50:38;;;;;;;;;;0;;;;;
2019/02/21 18:36:01;;;;;275;;;;;;;;;;
2019/02/21 19:01:43;;275;;;;;;;;;;;;;
2019/02/21 19:03:55;;;;;224;;;;;;;;;;
2019/02/21 19:29:34;;224;;;;;;;;;;;;;
2019/02/21 19:29:54;;0;;;;;;;;;;;;;
2019/02/21 19:39:11;;;;;0;;;;;;;;;;
2019/02/21 19:41:07;;;;;;275;;;;;;;;;
2019/02/21 20:08:21;;;;;;224;;;;;;;;;
2019/02/21 20:11:22;;;;;;0;;;;;;;;;
2019/02/22 00:00:37;;null;;;;;null;;;;;;;;
2019/02/22 00:00:37;null;;null;null;null;null;;;null;null;null;null;null;null;
2019/02/22 00:00:49;;0;;;;;0;;;;;;;;
2019/02/22 00:00:50;;;;;;;;;0;0;0;;;;
2019/02/22 00:00:51;;;;;0;0;;;;;;;;;
2019/02/22 00:00:51;;;;;;;;;;;;0;0;0;
2019/02/22 00:00:53;;;0;0;;;;;;;;;;;
2019/02/22 00:00:54;0;;;;;;;;;;;;;;
2019/02/22 07:20:16;;;;;;;;;;null;;;;;
2019/02/22 12:04:52;;;;;;;;;;0;;;;;
2019/02/23 00:00:37;;null;null;null;null;null;null;;null;;;;;;
2019/02/23 00:00:37;null;;;;;;;;;null;null;null;null;null;
2019/02/23 00:00:48;;0;;;;;0;;;;;;;;
2019/02/23 00:00:51;;;;;;;;;;;;0;0;0;
2019/02/23 00:00:51;;;;;;;;;0;0;0;;;;
2019/02/23 00:00:52;;;0;0;;;;;;;;;;;
2019/02/23 00:00:53;;;;;0;0;;;;;;;;;
2019/02/23 00:00:53;0;;;;;;;;;;;;;;
2019/02/23 02:06:10;;;;;;;891;;;;;;;;
2019/02/23 02:36:11;;;;;;;0;;;;;;;;
2019/02/23 04:21:16;;;;;;;891;;;;;;;;
2019/02/23 04:32:59;;;;;;;;;;;;891;;;
2019/02/23 04:35:11;338;;;;;;;;;;;;;;
2019/02/23 04:36:17;0;;;;;;;;;;;;;;
2019/02/23 04:41:10;;;831;;;;;;;;;;;;
2019/02/23 04:43:07;;;;;891;;;;;;;;;;
2019/02/23 04:52:14;;;;;;891;;;;;;;;;
2019/02/23 05:03:11;;;;;;;;;;;;0;;;
2019/02/23 05:04:49;;;;;;;0;;;;;;;;
2019/02/23 05:05:29;;;;;;;338;;;;;;;;
2019/02/23 05:06:29;;;;;;;224;;;;;;;;
2019/02/23 05:08:40;;;;;;;0;;;;;;;;
2019/02/23 05:09:20;;;;;;;318;;;;;;;;
2019/02/23 05:09:25;;;;;;;892;;;;;;;;
2019/02/23 05:12:12;;;;;144;;;;;;;;;;
2019/02/23 05:21:23;;;;;;144;;;;;;;;;
2019/02/23 05:25:29;;;;;224;;;;;;;;;;
2019/02/23 05:25:34;;;;;0;;;;;;;;;;
2019/02/23 05:28:34;;;;;;0;;;;;;;;;
2019/02/23 05:33:10;;;;;;144;;;;;;;;;
2019/02/23 05:38:30;;;;;144;;;;;;;;;;
2019/02/23 05:42:03;;;0;;;;;;;;;;;;
2019/02/23 05:42:34;;;891;;;;;;;;;;;;
2019/02/23 05:49:11;;;;;;;;;;;;;891;;
2019/02/23 05:53:22;;;;;;;;;891;;;;;;
2019/02/23 05:53:47;;;;;;;;;;;;891;;;
2019/02/23 05:59:43;;144;;;;;;;;;;;;;
2019/02/23 06:12:54;;0;;;;;;;;;;;;;
2019/02/23 06:24:05;;;;;;;;;224;;;;;;
2019/02/23 06:24:06;;;;;;;;;;;;0;;;
2019/02/23 06:24:10;;;;;;;;;0;;;;;;
2019/02/23 06:24:56;;;;;;;;;;;;;0;;
2019/02/23 06:25:31;;;;;;;;;;;;;891;;
2019/02/23 06:26:27;;;0;;;;;;;;;;;;
2019/02/23 06:27:07;;;;;;;;;;;;;0;;
2019/02/23 06:35:19;;;;;;;;;;;;892;;;
2019/02/23 06:42:30;;;;;;;;;;;891;;;;
2019/02/23 06:42:45;;;;;;;;;891;;;;;;
2019/02/23 06:46:15;;;891;;;;;;;;;;;;
2019/02/23 06:49:02;;;;;;;;;;;;;892;;
2019/02/23 06:49:32;;;;;0;;;;;;;;;;
2019/02/23 06:49:47;;;;;892;;;;;;;;;;
2019/02/23 07:12:05;;;;;;0;;;;;;;;;
2019/02/23 07:12:58;;;;;;;;;;;0;;;;
2019/02/23 07:13:03;;;;;;;;;0;;;;;;
2019/02/23 07:16:28;;;0;;;;;;;;;;;;
2019/02/23 07:21:15;;;;;;;;;892;;;;;;
2019/02/23 07:23:27;;;;;;144;;;;;;;;;
2019/02/23 07:26:12;;;;;144;;;;;;;;;;
2019/02/23 07:55:07;;;;;;0;;;;;;;;;
2019/02/23 08:03:38;;;;;;144;;;;;;;;;
2019/02/23 08:09:59;;;;;;0;;;;;;;;;
2019/02/23 08:12:24;;;;;;891;;;;;;;;;
2019/02/23 08:24:22;;;159;;;;;;;;;;;;
2019/02/23 08:41:24;;;;;;144;;;;;;;;;
2019/02/23 08:41:55;;;;;;;;;;;;224;;;
2019/02/23 08:42:11;;;;;;;;;224;;;;;;
2019/02/23 08:42:36;;;;;;;;;;;;;224;;
2019/02/23 08:43:36;;;;;;;;;;;;0;;;
2019/02/23 08:44:16;;;;;;;;;893;;;;;;
2019/02/23 08:45:16;;;;;;;;;;;;;0;;
2019/02/23 09:10:03;;;;;;892;;;;;;;;;
2019/02/23 09:18:10;;;;;;;;;0;;;;;;
2019/02/23 09:18:45;;;;;;;;;891;;;;;;
2019/02/23 09:18:50;;;;;;;;;338;;;;;;
2019/02/23 09:23:37;;;;;;;;;;;891;;;;
2019/02/23 09:33:04;;;;;;;;;;;;;891;;
2019/02/23 09:34:20;;;;;;;;;;;;891;;;
2019/02/23 09:37:37;;;;153;;;;;;;;;;;
2019/02/23 09:38:38;;;;224;;;;;;;;;;;
2019/02/23 09:38:48;;;;0;;;;;;;;;;;
2019/02/23 09:48:42;;;;153;;;;;;;;;;;
2019/02/23 09:49:42;;;;224;;;;;;;;;;;
2019/02/23 09:49:52;;;;0;;;;;;;;;;;
2019/02/23 10:00:12;;;;;;;;;;;224;;;;
2019/02/23 10:00:17;;;;;;;;;;;0;;;;
2019/02/23 10:03:03;;;;;;;;;;;;;224;;
2019/02/23 10:03:28;;;;;;;;;;;;;0;;
2019/02/23 10:05:08;;;;;;;;;893;;;;;;
2019/02/23 10:05:08;;;;;;;;;;;;0;;;
2019/02/23 10:06:33;;;;;;;;;892;;;;;;
2019/02/23 10:12:05;;;;;;;;;;;;892;;;
2019/02/23 10:12:10;;;;;;;;;;;892;;;;
2019/02/23 10:57:42;;;;;;;;;891;;;;;;
2019/02/23 10:57:57;;;;;;;;;224;;;;;;
2019/02/23 10:58:22;;;;;;;;;;;224;;;;
2019/02/23 10:58:42;;;;;;;;;;;;891;;;
2019/02/23 10:58:52;;;;;;;;;;;;224;;;
2019/02/23 10:59:32;;;;;;;;;;;0;;;;
2019/02/23 11:00:08;;;;;;;;;0;;;;;;
2019/02/23 11:00:18;;;;;;;;;;;;0;;;
2019/02/23 11:00:53;;;;;;;;;318;;;;;;
2019/02/23 11:01:53;;;;;;;;;0;;;;;;
2019/02/23 11:11:25;;;;;;;;;;;891;;;;
2019/02/23 11:17:37;;;;;;;;;;;;;891;;
2019/02/23 11:29:55;;;;;;;;;;;;891;;;
2019/02/23 11:36:32;;;;;;;;;891;;;;;;
2019/02/23 11:41:33;;;;;;;;;;;0;;;;
2019/02/23 11:56:37;;;;;;;;;;;891;;;;
2019/02/23 12:06:45;;;;;;;;;224;;;;;;
2019/02/23 12:06:55;;;;;;;;;0;;;;;;
2019/02/23 12:09:15;;;;;;;;;;;;;224;;
2019/02/23 12:09:40;;;;;;;;;;;;;0;;
2019/02/23 12:09:56;;;;;;;;;;;;;892;;
2019/02/23 12:11:46;;;;;;;;;891;;;;;;
2019/02/23 12:21:44;;;;;;;;;;;;0;;;
2019/02/23 12:22:29;;;;;;;;;;;;318;;;
2019/02/23 12:23:24;;;;;;;;;;153;;;;;
2019/02/23 12:23:29;;;;;;;;;;;;224;;;
2019/02/23 12:23:54;;;;;;;;;;;;0;;;
2019/02/23 12:24:24;;;;;;;;;;224;;;;;
2019/02/23 12:24:54;;;;;;;;;;0;;;;;
2019/02/23 12:25:20;;;;;;;;;;;;;;144;
2019/02/23 12:25:24;;;;;;;;;;318;;;;;
2019/02/23 12:26:30;;;;;;;;;;224;;;;;
2019/02/23 12:26:45;;;;;;;;;;0;;;;;
2019/02/23 12:27:25;;;;;;;;;;318;;;;;
2019/02/23 12:28:25;;;;;;;;;;0;;;;;
2019/02/23 12:31:31;;;;;;;;;;;;;;0;
2019/02/23 12:42:09;;;;;;;;;0;;;;;;
2019/02/23 12:44:20;;;;;;;;;;;;891;;;
2019/02/23 12:54:47;;;;;;;;;;;0;;;;
2019/02/23 13:14:32;;;;;;;;;;;;0;;;
2019/02/23 13:31:22;;;;;;;;;;;892;;;;
2019/02/23 13:54:34;;;;;;;;;;;;892;;;
2019/02/23 16:25:58;;;;;;;;;;;;;144;;
2019/02/23 16:27:59;;;;;;;;;;;;144;;;
2019/02/23 16:28:24;;;;;;;;;;;;;;144;
2019/02/23 16:38:01;;;;;;;;;144;;;;;;
2019/02/23 16:40:17;;;;;;;;;;144;;;;;
2019/02/23 16:41:43;144;;;;;;;;;;;;;;
2019/02/23 16:41:48;83;;;;;;;;;;;;;;
2019/02/23 16:42:54;144;;;;;;;;;;;;;;
2019/02/23 16:51:40;;;;;;;;;;;144;;;;
2019/02/23 16:59:56;;144;;;;;;;;;;;;;
2019/02/23 17:12:13;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/02/23 17:17:37;;0;;;;;892;;;;;;;;
2019/02/23 17:17:39;;;;;;;;;144;144;144;;;;
2019/02/23 17:24:44;null;null;;;;;;;;;;;;;
2019/02/23 17:24:44;;;null;;;;;;;;;;;;
2019/02/23 17:24:44;;;;;null;;;;;;;;;;
2019/02/23 17:24:44;;;;;;null;;;;;;;;;
2019/02/23 17:24:45;;;;;;;null;;;;;;;;
2019/02/23 17:24:45;;;;;;;;;;null;;;;;
2019/02/23 17:24:45;;;;;;;;;null;;null;;;;
2019/02/23 17:24:45;;;;;;;;;;;;;;null;
2019/02/23 17:24:46;;;;;;;;;;;;null;;;
2019/02/23 17:24:46;;;;;;;;;;;;;null;;
2019/02/23 17:24:47;;0;;;;;892;;;;;;;;
2019/02/23 17:24:49;;;;;;;;;892;144;144;;;;
2019/02/23 17:24:50;;;;;;;;;;;;144;144;144;
2019/02/23 17:24:50;;;;;144;892;;;;;;;;;
2019/02/23 17:24:52;0;;;;;;;;;;;;;;
2019/02/23 17:24:55;;;159;0;;;;;;;;;;;
2019/02/23 17:44:24;;;;;;;;;;0;;;;;
2019/02/23 18:08:11;;;;;;;;;;144;;;;;
2019/02/23 18:08:55;;144;;;;;;;;;;;;;
2019/02/23 18:09:05;144;;;;;;;;;;;;;;
